FECHA;CODIGO AGENCIA;AGENCIA;CODIGO PRODUCTO;PRODUCTO;MONTO
28/12/2021;A2;COCHABAMBA;EE;ELECTRODOMÉSTICOS;1215
28/12/2021;A2;COCHABAMBA;HO;PARA EL HOGAR;1642
28/12/2021;A2;COCHABAMBA;JU;JUGUETES;1397
28/12/2021;A2;COCHABAMBA;LI;LIMPIEZA;588
28/12/2021;A2;COCHABAMBA;MM;MUEBLES;368
28/12/2021;A2;COCHABAMBA;RM;ROPA PARA MUJER;1187
28/12/2021;A2;COCHABAMBA;RN;ROPA PARA NIÑOS;339
28/12/2021;A2;COCHABAMBA;RV;ROPA PARA VARÓN;1111
28/12/2021;A2;COCHABAMBA;SM;SMARTPHONES;1426
28/12/2021;A2;COCHABAMBA;VA;VARIOS;1537
28/12/2021;A3;SANTA CRUZ;AC;ACCESORIOS;637
28/12/2021;A3;SANTA CRUZ;CC;COMPUTACIÓN;945
28/12/2021;A3;SANTA CRUZ;CO;COSMÉTICOS;970
28/12/2021;A3;SANTA CRUZ;CZ;CALZADOS;1151
28/12/2021;A3;SANTA CRUZ;DD;DEPORTES;400
28/12/2021;A3;SANTA CRUZ;EE;ELECTRODOMÉSTICOS;1649
28/12/2021;A3;SANTA CRUZ;HO;PARA EL HOGAR;758
28/12/2021;A3;SANTA CRUZ;JU;JUGUETES;1152
28/12/2021;A3;SANTA CRUZ;LI;LIMPIEZA;917
28/12/2021;A3;SANTA CRUZ;MM;MUEBLES;849
28/12/2021;A3;SANTA CRUZ;RM;ROPA PARA MUJER;445
28/12/2021;A3;SANTA CRUZ;RN;ROPA PARA NIÑOS;389
28/12/2021;A3;SANTA CRUZ;RV;ROPA PARA VARÓN;326
28/12/2021;A3;SANTA CRUZ;SM;SMARTPHONES;1271
28/12/2021;A3;SANTA CRUZ;VA;VARIOS;1052
28/12/2021;A4;TARIJA;AC;ACCESORIOS;303
28/12/2021;A4;TARIJA;CC;COMPUTACIÓN;927
28/12/2021;A4;TARIJA;CO;COSMÉTICOS;845
28/12/2021;A4;TARIJA;CZ;CALZADOS;980
28/12/2021;A4;TARIJA;DD;DEPORTES;899
28/12/2021;A4;TARIJA;EE;ELECTRODOMÉSTICOS;391
28/12/2021;A4;TARIJA;HO;PARA EL HOGAR;545
28/12/2021;A4;TARIJA;JU;JUGUETES;700
28/12/2021;A4;TARIJA;LI;LIMPIEZA;618
28/12/2021;A4;TARIJA;MM;MUEBLES;1053
28/12/2021;A4;TARIJA;RM;ROPA PARA MUJER;1372
28/12/2021;A4;TARIJA;RN;ROPA PARA NIÑOS;811
28/12/2021;A4;TARIJA;RV;ROPA PARA VARÓN;689
28/12/2021;A4;TARIJA;SM;SMARTPHONES;1236
28/12/2021;A4;TARIJA;VA;VARIOS;782
28/12/2021;A5;SUCRE;AC;ACCESORIOS;939
28/12/2021;A5;SUCRE;CC;COMPUTACIÓN;1589
28/12/2021;A5;SUCRE;CO;COSMÉTICOS;673
28/12/2021;A5;SUCRE;CZ;CALZADOS;365
28/12/2021;A5;SUCRE;DD;DEPORTES;1522
28/12/2021;A5;SUCRE;EE;ELECTRODOMÉSTICOS;1381
28/12/2021;A5;SUCRE;HO;PARA EL HOGAR;408
28/12/2021;A5;SUCRE;JU;JUGUETES;488
28/12/2021;A5;SUCRE;LI;LIMPIEZA;580
28/12/2021;A5;SUCRE;MM;MUEBLES;1267
28/12/2021;A5;SUCRE;RM;ROPA PARA MUJER;1185
28/12/2021;A5;SUCRE;RN;ROPA PARA NIÑOS;879
28/12/2021;A5;SUCRE;RV;ROPA PARA VARÓN;317
28/12/2021;A5;SUCRE;SM;SMARTPHONES;676
28/12/2021;A5;SUCRE;VA;VARIOS;1200
28/12/2021;A6;ORURO;AC;ACCESORIOS;1207
28/12/2021;A6;ORURO;CC;COMPUTACIÓN;772
28/12/2021;A6;ORURO;CO;COSMÉTICOS;719
28/12/2021;A6;ORURO;CZ;CALZADOS;1092
28/12/2021;A6;ORURO;DD;DEPORTES;1547
28/12/2021;A6;ORURO;EE;ELECTRODOMÉSTICOS;1514
28/12/2021;A6;ORURO;HO;PARA EL HOGAR;353
28/12/2021;A6;ORURO;JU;JUGUETES;1115
28/12/2021;A6;ORURO;LI;LIMPIEZA;1286
28/12/2021;A6;ORURO;MM;MUEBLES;1281
28/12/2021;A6;ORURO;RM;ROPA PARA MUJER;605
28/12/2021;A6;ORURO;RN;ROPA PARA NIÑOS;1640
28/12/2021;A6;ORURO;RV;ROPA PARA VARÓN;550
28/12/2021;A6;ORURO;SM;SMARTPHONES;868
28/12/2021;A6;ORURO;VA;VARIOS;344
28/12/2021;A7;POTOSÍ;AC;ACCESORIOS;932
28/12/2021;A7;POTOSÍ;CC;COMPUTACIÓN;1362
28/12/2021;A7;POTOSÍ;CO;COSMÉTICOS;1596
28/12/2021;A7;POTOSÍ;CZ;CALZADOS;1093
28/12/2021;A7;POTOSÍ;DD;DEPORTES;1224
28/12/2021;A7;POTOSÍ;EE;ELECTRODOMÉSTICOS;451
28/12/2021;A7;POTOSÍ;HO;PARA EL HOGAR;660
28/12/2021;A7;POTOSÍ;JU;JUGUETES;770
28/12/2021;A7;POTOSÍ;LI;LIMPIEZA;1497
28/12/2021;A7;POTOSÍ;MM;MUEBLES;926
28/12/2021;A7;POTOSÍ;RM;ROPA PARA MUJER;1439
28/12/2021;A7;POTOSÍ;RN;ROPA PARA NIÑOS;1367
28/12/2021;A7;POTOSÍ;RV;ROPA PARA VARÓN;642
28/12/2021;A7;POTOSÍ;SM;SMARTPHONES;588
28/12/2021;A7;POTOSÍ;VA;VARIOS;1115
28/12/2021;A8;TRINIDAD;AC;ACCESORIOS;644
28/12/2021;A8;TRINIDAD;CC;COMPUTACIÓN;556
28/12/2021;A8;TRINIDAD;CO;COSMÉTICOS;492
28/12/2021;A8;TRINIDAD;CZ;CALZADOS;498
28/12/2021;A8;TRINIDAD;DD;DEPORTES;1535
28/12/2021;A8;TRINIDAD;EE;ELECTRODOMÉSTICOS;1510
28/12/2021;A8;TRINIDAD;HO;PARA EL HOGAR;1062
28/12/2021;A8;TRINIDAD;JU;JUGUETES;495
28/12/2021;A8;TRINIDAD;LI;LIMPIEZA;591
28/12/2021;A8;TRINIDAD;MM;MUEBLES;1038
28/12/2021;A8;TRINIDAD;RM;ROPA PARA MUJER;725
28/12/2021;A8;TRINIDAD;RN;ROPA PARA NIÑOS;666
28/12/2021;A8;TRINIDAD;RV;ROPA PARA VARÓN;769
28/12/2021;A8;TRINIDAD;SM;SMARTPHONES;1190
28/12/2021;A8;TRINIDAD;VA;VARIOS;1576
28/12/2021;A9;COBIJA;AC;ACCESORIOS;1137
28/12/2021;A9;COBIJA;CC;COMPUTACIÓN;1099
28/12/2021;A9;COBIJA;CO;COSMÉTICOS;1187
28/12/2021;A9;COBIJA;CZ;CALZADOS;523
28/12/2021;A9;COBIJA;DD;DEPORTES;1356
28/12/2021;A9;COBIJA;EE;ELECTRODOMÉSTICOS;1455
28/12/2021;A9;COBIJA;HO;PARA EL HOGAR;450
28/12/2021;A9;COBIJA;JU;JUGUETES;663
28/12/2021;A9;COBIJA;LI;LIMPIEZA;1368
28/12/2021;A9;COBIJA;MM;MUEBLES;938
28/12/2021;A9;COBIJA;RM;ROPA PARA MUJER;556
28/12/2021;A9;COBIJA;RN;ROPA PARA NIÑOS;1314
28/12/2021;A9;COBIJA;RV;ROPA PARA VARÓN;727
28/12/2021;A9;COBIJA;SM;SMARTPHONES;1315
28/12/2021;A9;COBIJA;VA;VARIOS;1513
27/12/2021;A1;LA PAZ;AC;ACCESORIOS;1381
27/12/2021;A1;LA PAZ;CC;COMPUTACIÓN;350
27/12/2021;A1;LA PAZ;CO;COSMÉTICOS;1512
27/12/2021;A1;LA PAZ;CZ;CALZADOS;736
27/12/2021;A1;LA PAZ;DD;DEPORTES;1325
27/12/2021;A1;LA PAZ;EE;ELECTRODOMÉSTICOS;549
27/12/2021;A1;LA PAZ;HO;PARA EL HOGAR;1115
27/12/2021;A1;LA PAZ;JU;JUGUETES;1083
27/12/2021;A1;LA PAZ;LI;LIMPIEZA;1113
27/12/2021;A1;LA PAZ;MM;MUEBLES;878
27/12/2021;A1;LA PAZ;RM;ROPA PARA MUJER;1585
27/12/2021;A1;LA PAZ;RN;ROPA PARA NIÑOS;849
27/12/2021;A1;LA PAZ;RV;ROPA PARA VARÓN;1635
27/12/2021;A1;LA PAZ;SM;SMARTPHONES;815
27/12/2021;A1;LA PAZ;VA;VARIOS;1370
27/12/2021;A2;COCHABAMBA;AC;ACCESORIOS;431
27/12/2021;A2;COCHABAMBA;CC;COMPUTACIÓN;505
27/12/2021;A2;COCHABAMBA;CO;COSMÉTICOS;747
27/12/2021;A2;COCHABAMBA;CZ;CALZADOS;728
27/12/2021;A2;COCHABAMBA;DD;DEPORTES;1566
27/12/2021;A2;COCHABAMBA;EE;ELECTRODOMÉSTICOS;849
27/12/2021;A2;COCHABAMBA;HO;PARA EL HOGAR;1117
27/12/2021;A2;COCHABAMBA;JU;JUGUETES;1421
27/12/2021;A2;COCHABAMBA;LI;LIMPIEZA;1554
27/12/2021;A2;COCHABAMBA;MM;MUEBLES;1568
27/12/2021;A2;COCHABAMBA;RM;ROPA PARA MUJER;818
27/12/2021;A2;COCHABAMBA;RN;ROPA PARA NIÑOS;1225
27/12/2021;A2;COCHABAMBA;RV;ROPA PARA VARÓN;922
27/12/2021;A2;COCHABAMBA;SM;SMARTPHONES;1035
27/12/2021;A2;COCHABAMBA;VA;VARIOS;1559
27/12/2021;A3;SANTA CRUZ;AC;ACCESORIOS;913
27/12/2021;A3;SANTA CRUZ;CC;COMPUTACIÓN;857
27/12/2021;A3;SANTA CRUZ;CO;COSMÉTICOS;1546
27/12/2021;A3;SANTA CRUZ;CZ;CALZADOS;1123
27/12/2021;A3;SANTA CRUZ;DD;DEPORTES;1324
27/12/2021;A3;SANTA CRUZ;EE;ELECTRODOMÉSTICOS;1344
27/12/2021;A3;SANTA CRUZ;HO;PARA EL HOGAR;1126
27/12/2021;A3;SANTA CRUZ;JU;JUGUETES;765
27/12/2021;A3;SANTA CRUZ;LI;LIMPIEZA;1359
27/12/2021;A3;SANTA CRUZ;MM;MUEBLES;1105
27/12/2021;A3;SANTA CRUZ;RM;ROPA PARA MUJER;719
27/12/2021;A3;SANTA CRUZ;RN;ROPA PARA NIÑOS;652
27/12/2021;A3;SANTA CRUZ;RV;ROPA PARA VARÓN;1469
27/12/2021;A3;SANTA CRUZ;SM;SMARTPHONES;988
27/12/2021;A3;SANTA CRUZ;VA;VARIOS;766
27/12/2021;A4;TARIJA;AC;ACCESORIOS;1571
27/12/2021;A4;TARIJA;CC;COMPUTACIÓN;1405
27/12/2021;A4;TARIJA;CO;COSMÉTICOS;923
27/12/2021;A4;TARIJA;CZ;CALZADOS;619
27/12/2021;A4;TARIJA;DD;DEPORTES;1553
27/12/2021;A4;TARIJA;EE;ELECTRODOMÉSTICOS;1432
27/12/2021;A4;TARIJA;HO;PARA EL HOGAR;754
27/12/2021;A4;TARIJA;JU;JUGUETES;657
27/12/2021;A4;TARIJA;LI;LIMPIEZA;785
27/12/2021;A4;TARIJA;MM;MUEBLES;1592
27/12/2021;A4;TARIJA;RM;ROPA PARA MUJER;364
27/12/2021;A4;TARIJA;RN;ROPA PARA NIÑOS;485
27/12/2021;A4;TARIJA;RV;ROPA PARA VARÓN;698
27/12/2021;A4;TARIJA;SM;SMARTPHONES;1631
27/12/2021;A4;TARIJA;VA;VARIOS;880
27/12/2021;A5;SUCRE;AC;ACCESORIOS;1316
27/12/2021;A5;SUCRE;CC;COMPUTACIÓN;594
27/12/2021;A5;SUCRE;CO;COSMÉTICOS;1068
27/12/2021;A5;SUCRE;CZ;CALZADOS;1334
27/12/2021;A5;SUCRE;DD;DEPORTES;388
27/12/2021;A5;SUCRE;EE;ELECTRODOMÉSTICOS;315
27/12/2021;A5;SUCRE;HO;PARA EL HOGAR;1260
27/12/2021;A5;SUCRE;JU;JUGUETES;1450
27/12/2021;A5;SUCRE;LI;LIMPIEZA;870
27/12/2021;A5;SUCRE;MM;MUEBLES;630
27/12/2021;A5;SUCRE;RM;ROPA PARA MUJER;1041
27/12/2021;A5;SUCRE;RN;ROPA PARA NIÑOS;904
27/12/2021;A5;SUCRE;RV;ROPA PARA VARÓN;1461
27/12/2021;A5;SUCRE;SM;SMARTPHONES;1131
27/12/2021;A5;SUCRE;VA;VARIOS;626
27/12/2021;A6;ORURO;AC;ACCESORIOS;1043
27/12/2021;A6;ORURO;CC;COMPUTACIÓN;813
27/12/2021;A6;ORURO;CO;COSMÉTICOS;1459
27/12/2021;A6;ORURO;CZ;CALZADOS;865
27/12/2021;A6;ORURO;DD;DEPORTES;709
27/12/2021;A6;ORURO;EE;ELECTRODOMÉSTICOS;531
27/12/2021;A6;ORURO;HO;PARA EL HOGAR;714
27/12/2021;A6;ORURO;JU;JUGUETES;1449
27/12/2021;A6;ORURO;LI;LIMPIEZA;1401
27/12/2021;A6;ORURO;MM;MUEBLES;952
27/12/2021;A6;ORURO;RM;ROPA PARA MUJER;959
27/12/2021;A6;ORURO;RN;ROPA PARA NIÑOS;1556
27/12/2021;A6;ORURO;RV;ROPA PARA VARÓN;1114
27/12/2021;A6;ORURO;SM;SMARTPHONES;401
27/12/2021;A6;ORURO;VA;VARIOS;695
27/12/2021;A7;POTOSÍ;AC;ACCESORIOS;525
27/12/2021;A7;POTOSÍ;CC;COMPUTACIÓN;337
27/12/2021;A7;POTOSÍ;CO;COSMÉTICOS;574
27/12/2021;A7;POTOSÍ;CZ;CALZADOS;1378
27/12/2021;A7;POTOSÍ;DD;DEPORTES;1434
27/12/2021;A7;POTOSÍ;EE;ELECTRODOMÉSTICOS;1168
27/12/2021;A7;POTOSÍ;HO;PARA EL HOGAR;510
27/12/2021;A7;POTOSÍ;JU;JUGUETES;1057
27/12/2021;A7;POTOSÍ;LI;LIMPIEZA;1047
27/12/2021;A7;POTOSÍ;MM;MUEBLES;952
27/12/2021;A7;POTOSÍ;RM;ROPA PARA MUJER;923
27/12/2021;A7;POTOSÍ;RN;ROPA PARA NIÑOS;561
27/12/2021;A7;POTOSÍ;RV;ROPA PARA VARÓN;1461
27/12/2021;A7;POTOSÍ;SM;SMARTPHONES;1436
27/12/2021;A7;POTOSÍ;VA;VARIOS;416
27/12/2021;A8;TRINIDAD;AC;ACCESORIOS;1445
27/12/2021;A8;TRINIDAD;CC;COMPUTACIÓN;1465
27/12/2021;A8;TRINIDAD;CO;COSMÉTICOS;820
27/12/2021;A8;TRINIDAD;CZ;CALZADOS;1052
27/12/2021;A8;TRINIDAD;DD;DEPORTES;581
27/12/2021;A8;TRINIDAD;EE;ELECTRODOMÉSTICOS;1550
27/12/2021;A8;TRINIDAD;HO;PARA EL HOGAR;1588
27/12/2021;A8;TRINIDAD;JU;JUGUETES;499
27/12/2021;A8;TRINIDAD;LI;LIMPIEZA;652
27/12/2021;A8;TRINIDAD;MM;MUEBLES;357
27/12/2021;A8;TRINIDAD;RM;ROPA PARA MUJER;1113
27/12/2021;A8;TRINIDAD;RN;ROPA PARA NIÑOS;1510
27/12/2021;A8;TRINIDAD;RV;ROPA PARA VARÓN;1587
27/12/2021;A8;TRINIDAD;SM;SMARTPHONES;1510
27/12/2021;A8;TRINIDAD;VA;VARIOS;1218
27/12/2021;A9;COBIJA;AC;ACCESORIOS;1425
27/12/2021;A9;COBIJA;CC;COMPUTACIÓN;497
27/12/2021;A9;COBIJA;CO;COSMÉTICOS;794
27/12/2021;A9;COBIJA;CZ;CALZADOS;887
27/12/2021;A9;COBIJA;DD;DEPORTES;665
27/12/2021;A9;COBIJA;EE;ELECTRODOMÉSTICOS;969
27/12/2021;A9;COBIJA;HO;PARA EL HOGAR;977
27/12/2021;A9;COBIJA;JU;JUGUETES;1221
27/12/2021;A9;COBIJA;LI;LIMPIEZA;1361
27/12/2021;A9;COBIJA;MM;MUEBLES;1290
27/12/2021;A9;COBIJA;RM;ROPA PARA MUJER;804
27/12/2021;A9;COBIJA;RN;ROPA PARA NIÑOS;1243
27/12/2021;A9;COBIJA;RV;ROPA PARA VARÓN;769
27/12/2021;A9;COBIJA;SM;SMARTPHONES;1257
27/12/2021;A9;COBIJA;VA;VARIOS;1060
26/12/2021;A1;LA PAZ;AC;ACCESORIOS;1119
26/12/2021;A1;LA PAZ;CC;COMPUTACIÓN;365
26/12/2021;A1;LA PAZ;CO;COSMÉTICOS;1145
26/12/2021;A1;LA PAZ;CZ;CALZADOS;356
26/12/2021;A1;LA PAZ;DD;DEPORTES;351
26/12/2021;A1;LA PAZ;EE;ELECTRODOMÉSTICOS;1621
26/12/2021;A1;LA PAZ;HO;PARA EL HOGAR;1465
26/12/2021;A1;LA PAZ;JU;JUGUETES;1023
26/12/2021;A1;LA PAZ;LI;LIMPIEZA;712
26/12/2021;A1;LA PAZ;MM;MUEBLES;1161
26/12/2021;A1;LA PAZ;RM;ROPA PARA MUJER;1401
26/12/2021;A1;LA PAZ;RN;ROPA PARA NIÑOS;410
26/12/2021;A1;LA PAZ;RV;ROPA PARA VARÓN;675
26/12/2021;A1;LA PAZ;SM;SMARTPHONES;662
26/12/2021;A1;LA PAZ;VA;VARIOS;1138
26/12/2021;A2;COCHABAMBA;AC;ACCESORIOS;423
26/12/2021;A2;COCHABAMBA;CC;COMPUTACIÓN;1071
26/12/2021;A2;COCHABAMBA;CO;COSMÉTICOS;551
26/12/2021;A2;COCHABAMBA;CZ;CALZADOS;378
26/12/2021;A2;COCHABAMBA;DD;DEPORTES;814
26/12/2021;A2;COCHABAMBA;EE;ELECTRODOMÉSTICOS;1090
26/12/2021;A2;COCHABAMBA;HO;PARA EL HOGAR;1203
26/12/2021;A2;COCHABAMBA;JU;JUGUETES;485
26/12/2021;A2;COCHABAMBA;LI;LIMPIEZA;794
26/12/2021;A2;COCHABAMBA;MM;MUEBLES;326
26/12/2021;A2;COCHABAMBA;RM;ROPA PARA MUJER;1463
26/12/2021;A2;COCHABAMBA;RN;ROPA PARA NIÑOS;317
26/12/2021;A2;COCHABAMBA;RV;ROPA PARA VARÓN;888
26/12/2021;A2;COCHABAMBA;SM;SMARTPHONES;1011
26/12/2021;A2;COCHABAMBA;VA;VARIOS;1179
26/12/2021;A3;SANTA CRUZ;AC;ACCESORIOS;444
26/12/2021;A3;SANTA CRUZ;CC;COMPUTACIÓN;682
26/12/2021;A3;SANTA CRUZ;CO;COSMÉTICOS;1482
26/12/2021;A3;SANTA CRUZ;CZ;CALZADOS;1609
26/12/2021;A3;SANTA CRUZ;DD;DEPORTES;1630
26/12/2021;A3;SANTA CRUZ;EE;ELECTRODOMÉSTICOS;1562
26/12/2021;A3;SANTA CRUZ;HO;PARA EL HOGAR;334
26/12/2021;A3;SANTA CRUZ;JU;JUGUETES;753
26/12/2021;A3;SANTA CRUZ;LI;LIMPIEZA;1196
26/12/2021;A3;SANTA CRUZ;MM;MUEBLES;450
26/12/2021;A3;SANTA CRUZ;RM;ROPA PARA MUJER;809
26/12/2021;A3;SANTA CRUZ;RN;ROPA PARA NIÑOS;1368
26/12/2021;A3;SANTA CRUZ;RV;ROPA PARA VARÓN;739
26/12/2021;A3;SANTA CRUZ;SM;SMARTPHONES;554
26/12/2021;A3;SANTA CRUZ;VA;VARIOS;821
26/12/2021;A4;TARIJA;AC;ACCESORIOS;523
26/12/2021;A4;TARIJA;CC;COMPUTACIÓN;1503
26/12/2021;A4;TARIJA;CO;COSMÉTICOS;941
26/12/2021;A4;TARIJA;CZ;CALZADOS;453
26/12/2021;A4;TARIJA;DD;DEPORTES;1325
26/12/2021;A4;TARIJA;EE;ELECTRODOMÉSTICOS;817
26/12/2021;A4;TARIJA;HO;PARA EL HOGAR;1341
26/12/2021;A4;TARIJA;JU;JUGUETES;590
26/12/2021;A4;TARIJA;LI;LIMPIEZA;1176
26/12/2021;A4;TARIJA;MM;MUEBLES;786
26/12/2021;A4;TARIJA;RM;ROPA PARA MUJER;1022
26/12/2021;A4;TARIJA;RN;ROPA PARA NIÑOS;674
26/12/2021;A4;TARIJA;RV;ROPA PARA VARÓN;1346
26/12/2021;A4;TARIJA;SM;SMARTPHONES;348
26/12/2021;A4;TARIJA;VA;VARIOS;419
26/12/2021;A5;SUCRE;AC;ACCESORIOS;1115
26/12/2021;A5;SUCRE;CC;COMPUTACIÓN;739
26/12/2021;A5;SUCRE;CO;COSMÉTICOS;901
26/12/2021;A5;SUCRE;CZ;CALZADOS;861
26/12/2021;A5;SUCRE;DD;DEPORTES;717
26/12/2021;A5;SUCRE;EE;ELECTRODOMÉSTICOS;1609
26/12/2021;A5;SUCRE;HO;PARA EL HOGAR;1219
26/12/2021;A5;SUCRE;JU;JUGUETES;1525
26/12/2021;A5;SUCRE;LI;LIMPIEZA;1198
26/12/2021;A5;SUCRE;MM;MUEBLES;1354
26/12/2021;A5;SUCRE;RM;ROPA PARA MUJER;953
26/12/2021;A5;SUCRE;RN;ROPA PARA NIÑOS;1088
26/12/2021;A5;SUCRE;RV;ROPA PARA VARÓN;1162
26/12/2021;A5;SUCRE;SM;SMARTPHONES;1253
26/12/2021;A5;SUCRE;VA;VARIOS;1350
26/12/2021;A6;ORURO;AC;ACCESORIOS;624
26/12/2021;A6;ORURO;CC;COMPUTACIÓN;1593
26/12/2021;A6;ORURO;CO;COSMÉTICOS;1601
26/12/2021;A6;ORURO;CZ;CALZADOS;933
26/12/2021;A6;ORURO;DD;DEPORTES;429
26/12/2021;A6;ORURO;EE;ELECTRODOMÉSTICOS;1126
26/12/2021;A6;ORURO;HO;PARA EL HOGAR;573
26/12/2021;A6;ORURO;JU;JUGUETES;1494
26/12/2021;A6;ORURO;LI;LIMPIEZA;335
26/12/2021;A6;ORURO;MM;MUEBLES;419
26/12/2021;A6;ORURO;RM;ROPA PARA MUJER;688
26/12/2021;A6;ORURO;RN;ROPA PARA NIÑOS;1281
26/12/2021;A6;ORURO;RV;ROPA PARA VARÓN;1024
26/12/2021;A6;ORURO;SM;SMARTPHONES;556
26/12/2021;A6;ORURO;VA;VARIOS;1217
26/12/2021;A7;POTOSÍ;AC;ACCESORIOS;1596
26/12/2021;A7;POTOSÍ;CC;COMPUTACIÓN;455
26/12/2021;A7;POTOSÍ;CO;COSMÉTICOS;1257
26/12/2021;A7;POTOSÍ;CZ;CALZADOS;643
26/12/2021;A7;POTOSÍ;DD;DEPORTES;644
26/12/2021;A7;POTOSÍ;EE;ELECTRODOMÉSTICOS;1555
26/12/2021;A7;POTOSÍ;HO;PARA EL HOGAR;743
26/12/2021;A7;POTOSÍ;JU;JUGUETES;1550
26/12/2021;A7;POTOSÍ;LI;LIMPIEZA;885
26/12/2021;A7;POTOSÍ;MM;MUEBLES;522
26/12/2021;A7;POTOSÍ;RM;ROPA PARA MUJER;1485
26/12/2021;A7;POTOSÍ;RN;ROPA PARA NIÑOS;1289
26/12/2021;A7;POTOSÍ;RV;ROPA PARA VARÓN;1337
26/12/2021;A7;POTOSÍ;SM;SMARTPHONES;593
26/12/2021;A7;POTOSÍ;VA;VARIOS;1440
26/12/2021;A8;TRINIDAD;AC;ACCESORIOS;1204
26/12/2021;A8;TRINIDAD;CC;COMPUTACIÓN;386
26/12/2021;A8;TRINIDAD;CO;COSMÉTICOS;1062
26/12/2021;A8;TRINIDAD;CZ;CALZADOS;1497
26/12/2021;A8;TRINIDAD;DD;DEPORTES;893
26/12/2021;A8;TRINIDAD;EE;ELECTRODOMÉSTICOS;361
26/12/2021;A8;TRINIDAD;HO;PARA EL HOGAR;558
26/12/2021;A8;TRINIDAD;JU;JUGUETES;327
26/12/2021;A8;TRINIDAD;LI;LIMPIEZA;559
26/12/2021;A8;TRINIDAD;MM;MUEBLES;770
26/12/2021;A8;TRINIDAD;RM;ROPA PARA MUJER;655
26/12/2021;A8;TRINIDAD;RN;ROPA PARA NIÑOS;1078
26/12/2021;A8;TRINIDAD;RV;ROPA PARA VARÓN;402
26/12/2021;A8;TRINIDAD;SM;SMARTPHONES;1384
26/12/2021;A8;TRINIDAD;VA;VARIOS;1301
26/12/2021;A9;COBIJA;AC;ACCESORIOS;610
26/12/2021;A9;COBIJA;CC;COMPUTACIÓN;1262
26/12/2021;A9;COBIJA;CO;COSMÉTICOS;306
26/12/2021;A9;COBIJA;CZ;CALZADOS;308
26/12/2021;A9;COBIJA;DD;DEPORTES;744
26/12/2021;A9;COBIJA;EE;ELECTRODOMÉSTICOS;494
26/12/2021;A9;COBIJA;HO;PARA EL HOGAR;1011
26/12/2021;A9;COBIJA;JU;JUGUETES;945
26/12/2021;A9;COBIJA;LI;LIMPIEZA;695
26/12/2021;A9;COBIJA;MM;MUEBLES;788
26/12/2021;A9;COBIJA;RM;ROPA PARA MUJER;1467
26/12/2021;A9;COBIJA;RN;ROPA PARA NIÑOS;400
26/12/2021;A9;COBIJA;RV;ROPA PARA VARÓN;1464
26/12/2021;A9;COBIJA;SM;SMARTPHONES;499
26/12/2021;A9;COBIJA;VA;VARIOS;1059
25/12/2021;A1;LA PAZ;AC;ACCESORIOS;409
25/12/2021;A1;LA PAZ;CC;COMPUTACIÓN;1007
25/12/2021;A1;LA PAZ;CO;COSMÉTICOS;1641
25/12/2021;A1;LA PAZ;CZ;CALZADOS;438
25/12/2021;A1;LA PAZ;DD;DEPORTES;625
25/12/2021;A1;LA PAZ;EE;ELECTRODOMÉSTICOS;553
25/12/2021;A1;LA PAZ;HO;PARA EL HOGAR;821
25/12/2021;A1;LA PAZ;JU;JUGUETES;1218
25/12/2021;A1;LA PAZ;LI;LIMPIEZA;629
25/12/2021;A1;LA PAZ;MM;MUEBLES;336
25/12/2021;A1;LA PAZ;RM;ROPA PARA MUJER;1141
25/12/2021;A1;LA PAZ;RN;ROPA PARA NIÑOS;1423
25/12/2021;A1;LA PAZ;RV;ROPA PARA VARÓN;625
25/12/2021;A1;LA PAZ;SM;SMARTPHONES;991
25/12/2021;A1;LA PAZ;VA;VARIOS;1432
25/12/2021;A2;COCHABAMBA;AC;ACCESORIOS;593
25/12/2021;A2;COCHABAMBA;CC;COMPUTACIÓN;528
25/12/2021;A2;COCHABAMBA;CO;COSMÉTICOS;828
25/12/2021;A2;COCHABAMBA;CZ;CALZADOS;492
25/12/2021;A2;COCHABAMBA;DD;DEPORTES;471
25/12/2021;A2;COCHABAMBA;EE;ELECTRODOMÉSTICOS;872
25/12/2021;A2;COCHABAMBA;HO;PARA EL HOGAR;1172
25/12/2021;A2;COCHABAMBA;JU;JUGUETES;1108
25/12/2021;A2;COCHABAMBA;LI;LIMPIEZA;1576
25/12/2021;A2;COCHABAMBA;MM;MUEBLES;551
25/12/2021;A2;COCHABAMBA;RM;ROPA PARA MUJER;1263
25/12/2021;A2;COCHABAMBA;RN;ROPA PARA NIÑOS;400
25/12/2021;A2;COCHABAMBA;RV;ROPA PARA VARÓN;685
25/12/2021;A2;COCHABAMBA;SM;SMARTPHONES;654
25/12/2021;A2;COCHABAMBA;VA;VARIOS;744
25/12/2021;A3;SANTA CRUZ;AC;ACCESORIOS;546
25/12/2021;A3;SANTA CRUZ;CC;COMPUTACIÓN;947
25/12/2021;A3;SANTA CRUZ;CO;COSMÉTICOS;978
25/12/2021;A3;SANTA CRUZ;CZ;CALZADOS;1549
25/12/2021;A3;SANTA CRUZ;DD;DEPORTES;1220
25/12/2021;A3;SANTA CRUZ;EE;ELECTRODOMÉSTICOS;837
25/12/2021;A3;SANTA CRUZ;HO;PARA EL HOGAR;510
25/12/2021;A3;SANTA CRUZ;JU;JUGUETES;1433
25/12/2021;A3;SANTA CRUZ;LI;LIMPIEZA;992
25/12/2021;A3;SANTA CRUZ;MM;MUEBLES;799
25/12/2021;A3;SANTA CRUZ;RM;ROPA PARA MUJER;1481
